Path,Type,Size
/home/valery/PycharmProjects/basic-python/.git/objects/ea/92dc301fe3fcf2ec9839c39c7844ae9f5df614,File,3224
/home/valery/PycharmProjects/basic-python/.git/objects/ea/c4e5986578636ad414648e6015e8b7e9f10432,File,2137
/home/valery/PycharmProjects/basic-python/.git/objects/ea/12c09d7296b4fe36be0b0b37269947cb702d3c,File,12654
/home/valery/PycharmProjects/basic-python/.git/objects/e8/78a56d4f435e471d550dd77192c7bdc3a125ba,File,2297
/home/valery/PycharmProjects/basic-python/.git/objects/e8/5b1858b545f6d6962dedd935abcedfe25bb3b2,File,124
/home/valery/PycharmProjects/basic-python/.git/objects/e8/360043d1f53371a573c6b4222d9ffc3beabfc2,File,2271
/home/valery/PycharmProjects/basic-python/.git/objects/e8/6eb43ee989a2deb79eb064b5d3f1c71bb9d7cc,File,798
/home/valery/PycharmProjects/basic-python/.git/objects/e8/a7fd6a8a7b894c5df431d4ffb206757955c962,File,263
/home/valery/PycharmProjects/basic-python/.git/objects/e8/4e65e3e14152a2ba6e6e05d914f0e1bbef187b,File,424
/home/valery/PycharmProjects/basic-python/.git/objects/e8/24ea2a6df91e2a6af08e5d5cc2f6703f8853d8,File,1621
/home/valery/PycharmProjects/basic-python/.git/objects/e8/a3a674e0070159b956c29c5092b0f72abc969d,File,1967
/home/valery/PycharmProjects/basic-python/.git/objects/62/066318b74dcc5c32bcd24b9493fb34d1ce52d7,File,530
/home/valery/PycharmProjects/basic-python/.git/objects/62/48052119ac68bd6be0e188cbd83ef4b4deffd7,File,620
/home/valery/PycharmProjects/basic-python/.git/objects/62/56ecfd1e2c9ac4cfa3fac359cd12dce85b759c,File,1343
/home/valery/PycharmProjects/basic-python/.git/objects/62/519f6f661958817bed6c07aaff883c25bf32c8,File,191
/home/valery/PycharmProjects/basic-python/.git/objects/62/7d0e7543a62086bea6f23298c08d11928dc82d,File,55
/home/valery/PycharmProjects/basic-python/.git/objects/62/3ac1982366d862db0a9d950fa2f50dd334d32f,File,175
/home/valery/PycharmProjects/basic-python/.git/objects/62/cdbb53e1d70b93e45634345d634b70cfbc18b6,File,724
/home/valery/PycharmProjects/basic-python/.git/objects/ae/ca0c7ad5b232eeb1ad9c43d315bd1d74eaed9a,File,1738
/home/valery/PycharmProjects/basic-python/.git/objects/ae/660224ae5766649ed14b51a15de2da26917762,File,1747
/home/valery/PycharmProjects/basic-python/.git/objects/ae/fb5c842c2f55075546065cfba3c66d137e8184,File,899
/home/valery/PycharmProjects/basic-python/.git/objects/ae/da408e731979bf5884e4830fed142a70bfb25e,File,4213
/home/valery/PycharmProjects/basic-python/.git/objects/ae/a238df93820df7caea490b842857405e19dc75,File,1556
/home/valery/PycharmProjects/basic-python/.git/objects/ae/c2926bea28c5914f8d26731f831260a2b6057b,File,2723
/home/valery/PycharmProjects/basic-python/.git/objects/ae/67001af8b661373edeee2eb327b9f63e630d62,File,5528
/home/valery/PycharmProjects/basic-python/.git/objects/45/47fc522b690ba2697843edd044f2039a4123a9,File,499
/home/valery/PycharmProjects/basic-python/.git/objects/45/3cfd420d835be58b5af581c3065e7b37079ecf,File,2489
/home/valery/PycharmProjects/basic-python/.git/objects/45/6554085df1bca271a261ee5e0b05ff413edafb,File,2955
/home/valery/PycharmProjects/basic-python/.git/objects/45/2a9244ea6766d8cf94425fb583583ef740baee,File,900
/home/valery/PycharmProjects/basic-python/.git/objects/80/4fa226fe3ed9e6cc2bd044a848f33a2d7b4e4f,File,203
/home/valery/PycharmProjects/basic-python/.git/objects/80/ad2546d7981394b5f5d221336c9f00236b9d66,File,1233
/home/valery/PycharmProjects/basic-python/.git/objects/80/1ac0b7b8581632e4f77b436b1a04d3f94a876d,File,552
/home/valery/PycharmProjects/basic-python/.git/objects/80/c474c4e939c149a22e811a5a1a5419313b7cc7,File,2059
/home/valery/PycharmProjects/basic-python/.git/objects/80/92fc156b0aa3094545740e7cdcbafcaaee70d5,File,337
/home/valery/PycharmProjects/basic-python/.git/objects/49/3b53e4e7a3984ddd49780313bf3bd9901dc1e0,File,210
/home/valery/PycharmProjects/basic-python/.git/objects/49/c9a0b025b323575564a67367621bebf33d8d30,File,166
/home/valery/PycharmProjects/basic-python/.git/objects/49/4576ded44aaa255cab33f29f096208f03fa762,File,2610
/home/valery/PycharmProjects/basic-python/.git/objects/6c/fa4d0ddce61253a8e8f1cb930a6a2057304670,File,306
/home/valery/PycharmProjects/basic-python/.git/objects/6c/ed5329b814e0fd3c397bb11dc69a82b06eb1f4,File,847
/home/valery/PycharmProjects/basic-python/.git/objects/6c/ea2a6b31c4065b2ef20ba52358fe93b9db9839,File,159
/home/valery/PycharmProjects/basic-python/.git/objects/6c/d1106f880092f55569ff46c6dc8100e7b5ffb9,File,1756
/home/valery/PycharmProjects/basic-python/.git/objects/6c/2218387315c43dde4547f0f0942699716ae322,File,182
/home/valery/PycharmProjects/basic-python/.git/objects/6c/3196cc2d7e46e6756580267f5643c6f7b448dd,File,1177
/home/valery/PycharmProjects/basic-python/.git/objects/3a/31a285bf64816fba65d2cb76b7aea66abaf534,File,6824
/home/valery/PycharmProjects/basic-python/.git/objects/3a/aec9db0489d28a99d5138786589eaea263a14e,File,158
/home/valery/PycharmProjects/basic-python/.git/objects/3a/d917222a4e5bb93fe1c9e8fe1713bcab3630b6,File,146
/home/valery/PycharmProjects/basic-python/.git/objects/3a/37a2c422ceb0414d53ef4635b71aa05aa754b2,File,1346
/home/valery/PycharmProjects/basic-python/.git/objects/3a/545e90d00bed42a13f449d76f30022821a6c99,File,3672
/home/valery/PycharmProjects/basic-python/.git/objects/01/d40af2f134e24f23831e12fb6f14ccc435181d,File,6896
/home/valery/PycharmProjects/basic-python/.git/objects/01/4871d280edb57971aa1eb0fbe26862ce43bf53,File,1926
/home/valery/PycharmProjects/basic-python/.git/objects/01/0896b88ff684c7a73a71ca23af5e76503cd0c2,File,248
/home/valery/PycharmProjects/basic-python/.git/objects/01/c6cafbe53f1fcb12f7b382b2b35e2fd2c69933,File,335
/home/valery/PycharmProjects/basic-python/.git/objects/dd/d2a2f825f206164eb9efb0a5c41528365beb85,File,3368
/home/valery/PycharmProjects/basic-python/.git/objects/dd/a8ef0fbb98199dae77fc485e8fac9ac51930ec,File,742
/home/valery/PycharmProjects/basic-python/.git/objects/dd/a266b30ca810c1db50e429e9357845b9a9962d,File,11981
/home/valery/PycharmProjects/basic-python/.git/objects/dd/bd551da04e6763e384f84c7a62fb454ebd5a6c,File,175
/home/valery/PycharmProjects/basic-python/.git/objects/dd/d6f7b25697b1cc70dbd325614b671b32372f7c,File,216
/home/valery/PycharmProjects/basic-python/.git/objects/dd/01849d997e5ae9dc9809295e29ceb871b14216,File,21758
/home/valery/PycharmProjects/basic-python/.git/objects/dd/31e0f2826d85df2a7ddc4bbcb1c8b03c6344bd,File,191
/home/valery/PycharmProjects/basic-python/.git/objects/dd/1432f63395d74f22eb91c961768f47462f09bd,File,460
/home/valery/PycharmProjects/basic-python/.git/objects/dd/e9414951ce7ea6847ddeb6c252fc510dd49240,File,1205
/home/valery/PycharmProjects/basic-python/.git/objects/11/311d3e2b8ebe62a0f4106a25635319636a899f,File,166
/home/valery/PycharmProjects/basic-python/.git/objects/11/14e19b99e3c22190cbd6db2be367b72cfde95b,File,158
/home/valery/PycharmProjects/basic-python/.git/objects/11/20c83efba0f81958e8bc865eaf06a21ff398b1,File,2106
/home/valery/PycharmProjects/basic-python/.git/objects/11/ec695ff79627463a0282d25079527562de9e42,File,977
/home/valery/PycharmProjects/basic-python/.git/objects/11/beb3dfefb7e92c2e37440bd2a29809657d5f47,File,11503
/home/valery/PycharmProjects/basic-python/.git/objects/98/f9970122088c14a5830e091ca8a12fc8e4c563,File,874
/home/valery/PycharmProjects/basic-python/.git/objects/98/495fffce9cd94c0d3217d69e3f0a0b36249cdc,File,203
/home/valery/PycharmProjects/basic-python/.git/objects/98/5842b284270bcd52855029f13d3da19d718349,File,10132
/home/valery/PycharmProjects/basic-python/.git/objects/98/bf5dea8468bf1728f18d97d1b9a43be33fdf20,File,545
/home/valery/PycharmProjects/basic-python/.git/objects/38/6bfc98b656ee92d3c60d73d1f73c85d38dd8aa,File,384
/home/valery/PycharmProjects/basic-python/.git/objects/38/693f4fc6e33766f7a6b4f1227867ae86d2da32,File,9010
/home/valery/PycharmProjects/basic-python/.git/objects/38/64220b2b4a2fd3803bdff0ab9e4c3941c1f313,File,615
/home/valery/PycharmProjects/basic-python/.git/objects/38/24a428ffd621958e1f1f22dfd105c58417ffd0,File,2475
/home/valery/PycharmProjects/basic-python/.git/objects/38/f32517aa8f6cf5970f7ceddd1a415289184c3e,File,15527
/home/valery/PycharmProjects/basic-python/.git/objects/38/e087869239facadf3bacfd3b0a4573cc9d905d,File,563
/home/valery/PycharmProjects/basic-python/.git/objects/38/83fdd9c9069c3655321da77d16499506b49958,File,1063
/home/valery/PycharmProjects/basic-python/.git/objects/38/728da2ae2b557aa5c1b96a116c5901462fe298,File,128
/home/valery/PycharmProjects/basic-python/.git/objects/38/c92f450b42f17d4ba84f1c6f0b3293e358c241,File,6373
/home/valery/PycharmProjects/basic-python/.git/objects/38/43cb099554e725db59d073cae4f85c6eed69c1,File,1684
/home/valery/PycharmProjects/basic-python/.git/objects/ce/4754f6a8c0de77f1abd6bd61ad5c4dd9882cba,File,1447
/home/valery/PycharmProjects/basic-python/.git/objects/ce/66bd4addbde1e332e9a42f6eb62adc471193e5,File,8445
/home/valery/PycharmProjects/basic-python/.git/objects/ce/01dd1ea40e8e9a275dc3149576e8aac114bd33,File,2538
/home/valery/PycharmProjects/basic-python/.git/objects/ce/18244bdcc76d13f99f5d74b3ed72dfb53c495c,File,306
/home/valery/PycharmProjects/basic-python/.git/objects/ce/bdb0c6cd0f72990f5d94e19243275a1aca973f,File,626
/home/valery/PycharmProjects/basic-python/.git/objects/ce/05fd3027447fdc64986ecdee950643822e45e6,File,242
/home/valery/PycharmProjects/basic-python/.git/objects/ce/fce2dfa1d2a4171838b0d0135af8ea3ff7d62c,File,10168
/home/valery/PycharmProjects/basic-python/.git/objects/ed/68322376db4864d2fca2d3bca0b0a300658167,File,343
/home/valery/PycharmProjects/basic-python/.git/objects/ed/6285bdf17df92c150a33a7ea67c2756bcc2035,File,218
/home/valery/PycharmProjects/basic-python/.git/objects/ed/b04d1a632e246f918cbe06cf95ab3ef394c345,File,651
/home/valery/PycharmProjects/basic-python/.git/objects/ed/51fec5691b8eb002a148d6e863fd3f2158ce4e,File,205
/home/valery/PycharmProjects/basic-python/.git/objects/ed/61c4f8c001a95c51e47c7cc1dfd5c5c14e66fd,File,194
/home/valery/PycharmProjects/basic-python/.git/objects/ed/07c4c0e2ae1b6203b3468cda8a303ecf3d7832,File,16605
/home/valery/PycharmProjects/basic-python/.git/objects/ed/7a995a3aa311583efa5a47e316d4490e5f3463,File,15679
/home/valery/PycharmProjects/basic-python/.git/objects/ed/86a552d1ca6baa0cfd48ec73a7a5c952d047c9,File,1227
/home/valery/PycharmProjects/basic-python/.git/objects/4a/7d55d0e50cb8b892caa021695522e5ddd54a17,File,753
/home/valery/PycharmProjects/basic-python/.git/objects/4a/71225ce6e5bc81ffa6c79160411016f3a65240,File,10990
/home/valery/PycharmProjects/basic-python/.git/objects/4a/7105d17916a7237f3df6e59d65ca82375f8803,File,2323
/home/valery/PycharmProjects/basic-python/.git/objects/4a/4bb5d8f8176ffab6cea5b32c44a4cc12055fef,File,90
/home/valery/PycharmProjects/basic-python/.git/objects/4a/db2d268cfa989c3337b9c9c807d6827728da42,File,13656
/home/valery/PycharmProjects/basic-python/.git/objects/4a/389e4d071d3753f14a8b74338def21f6b54299,File,2886
/home/valery/PycharmProjects/basic-python/.git/objects/4a/865012c16237c3c4dd3404af7ed767b98d235a,File,2176
/home/valery/PycharmProjects/basic-python/.git/objects/3c/dbe966ea4a15b8197b343a3b97198cf328816a,File,28008
/home/valery/PycharmProjects/basic-python/.git/objects/3c/463fb82d53e9a9616acfbbece0eb3be6d0d5e7,File,2233
/home/valery/PycharmProjects/basic-python/.git/objects/3c/a4eca8f295630dbb0926535b1e99900e11e788,File,113
/home/valery/PycharmProjects/basic-python/.git/objects/3c/748d33e45bfcdc690ceee490cbb50b516cd2b3,File,1391
/home/valery/PycharmProjects/basic-python/.git/objects/3c/22bc8fc2f8afccc60ed7c1271acaf7284bacc9,File,2650
/home/valery/PycharmProjects/basic-python/.git/objects/3c/4f00f1373494b7e5d5ab1be455e0765e21f6f5,File,663
/home/valery/PycharmProjects/basic-python/.git/objects/3c/92a14deb802ae44ffc096eb1736801d77c691e,File,7633
/home/valery/PycharmProjects/basic-python/.git/objects/3c/ba116435dbb5f1c877cd4d0af9fb26443e05a5,File,479
/home/valery/PycharmProjects/basic-python/.git/objects/3c/50c5dcfeeda2efed282200a5c5cc8c5f7542f7,File,263
/home/valery/PycharmProjects/basic-python/.git/objects/46/2959943ba2823f447ac76e8b8b7494e780dde0,File,4333
/home/valery/PycharmProjects/basic-python/.git/objects/46/ba835c66c9f4c3b15b0a0671447d33b3b240d1,File,2240
/home/valery/PycharmProjects/basic-python/.git/objects/2e/f7c73908bbcfd336eff6a669620bbce5d49fcc,File,967
/home/valery/PycharmProjects/basic-python/.git/objects/2e/c79e65bea5df7f379451a50b7cc9fe6ce0832f,File,2380
/home/valery/PycharmProjects/basic-python/.git/objects/2e/bf9e5820bcfefe07e2e36e4c9b33560281ce94,File,29047
/home/valery/PycharmProjects/basic-python/.git/objects/2e/7af35bec19e8dcccc544dbd6eb909a98819ac1,File,1811
/home/valery/PycharmProjects/basic-python/.git/objects/a5/c7ddf5f878cd4d8ed248dcacfd8c0d2a6fe645,File,826
/home/valery/PycharmProjects/basic-python/.git/objects/a5/f7b15a08557eb71064ff01bcd40ac1912c3139,File,181
/home/valery/PycharmProjects/basic-python/.git/objects/35/e54d2043ae087db660d3158561c7f865cf1681,File,1931
/home/valery/PycharmProjects/basic-python/.git/objects/35/e181dbb6dc23fa4ceb6c6b6a552f82aad038de,File,4936
/home/valery/PycharmProjects/basic-python/.git/objects/35/a37328ec7d835ae510a7a9b0127bb9b790b3c1,File,1249
/home/valery/PycharmProjects/basic-python/.git/objects/35/bc970e26082ee09ad53b8d0b9ad72f111df727,File,1983
/home/valery/PycharmProjects/basic-python/.git/objects/35/3924be0e59b9ad7e6c22848c2189398481821d,File,634
/home/valery/PycharmProjects/basic-python/.git/objects/35/51bc2d29846441299cf57b397b02fc164c99b9,File,377
/home/valery/PycharmProjects/basic-python/.git/objects/35/c77e4025842f548565334a3c04cba90f9283d6,File,431
/home/valery/PycharmProjects/basic-python/.git/objects/35/669cc4dd809fa4007ee67c752f1be991135e77,File,869
/home/valery/PycharmProjects/basic-python/.git/objects/8d/d08abebce13dd43c7e5340e0f91d8c6cf400b4,File,708
/home/valery/PycharmProjects/basic-python/.git/objects/8d/ff8bacdee68012466c0fe34dc36289edac3dc2,File,2052
/home/valery/PycharmProjects/basic-python/.git/objects/8d/1d499376744954308bdf96f80e5b5a39a24195,File,6432
/home/valery/PycharmProjects/basic-python/.git/objects/8d/fbb36c0b27ac915845111269dbbadc12e88b06,File,2318
/home/valery/PycharmProjects/basic-python/.git/objects/8d/b1a0e5544bbfce004af0a60167b7a096ed53ff,File,78
/home/valery/PycharmProjects/basic-python/.git/objects/c8/683593f74bda1d1c7e5f479b6e41f54f58d9eb,File,5412
/home/valery/PycharmProjects/basic-python/.git/objects/c8/ff589e0e89003bd5093824b366e8d2b5fd98fd,File,89
/home/valery/PycharmProjects/basic-python/.git/objects/18/cb44504262e7d56b96cf30e96786bd6a9d049c,File,153
/home/valery/PycharmProjects/basic-python/.git/objects/18/2d6a13e2fdf92611de4f5919ee8026404dadb0,File,91
/home/valery/PycharmProjects/basic-python/.git/objects/18/769b09a8a34f1e7d63cc61e62cd128ff5f9484,File,2987
/home/valery/PycharmProjects/basic-python/.git/objects/18/1671bf19ffbfd1740be925a202423ad863336c,File,10506
/home/valery/PycharmProjects/basic-python/.git/objects/18/b352fac06f68adfaa4dd3927a0dc7bb3349408,File,8776
/home/valery/PycharmProjects/basic-python/.git/objects/18/20722a494b1744a406e364bc3dc3aefc7dd059,File,769
/home/valery/PycharmProjects/basic-python/.git/objects/18/4127881ee9cd9619743dd6c632f958d2f41017,File,454
/home/valery/PycharmProjects/basic-python/.git/objects/18/6796c17b25c1e766112ef4d9f16bb2dea4b306,File,47100
/home/valery/PycharmProjects/basic-python/.git/objects/18/59fb79cc4e78850b69742fca56698041ce59f8,File,4247
/home/valery/PycharmProjects/basic-python/.git/objects/18/35490edaa8caf60772f88b1d40e5fa96ab7862,File,121
/home/valery/PycharmProjects/basic-python/.git/objects/18/8e13e4829591facb23ae0e2eda84b9807cb818,File,1219
/home/valery/PycharmProjects/basic-python/.git/objects/18/e45c6921c562f46d1e044fccf84320dcce320d,File,204
/home/valery/PycharmProjects/basic-python/.git/objects/53/0abe75e0c00cbfcb2a310d872866f320977d0a,File,921
